,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_t,parent_sta,wheelchair,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE,jurisdicti,relative_p,cardinal_d,primary_st,address_ra,cross_loca,geometry
562,13354,2320,2320,Mineral Point & Racine (WB),This stop (#2320) is westbound on the 5006 block of Mineral Point Rd nearside Racine Rd,43.061022,-89.465303,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,3,270.0,Mineral Point,5006,Racine,POINT (-89.4653022339983 43.06102426686842)
563,13355,2323,2323,Tokay & S Segoe (EB),This stop (#2323) is eastbound on the 5101 block of Tokay Blvd nearside Segoe Rd (S),43.053483,-89.466002,MMT,0,,1,"6, 11, 18",,0,0,0,0,0,111,CMAD,3,90.0,Tokay,5101,S Segoe,POINT (-89.46600125718041 43.05348526596185)
564,13356,2324,2324,S Whitney & Westgate (SB),This stop (#2324) is southbound on the 650 block of Whitney Way (S) opposite Westgate Mall,43.05178,-89.473751,MMT,0,,1,"7, 18, 50, 51",,0,0,0,0,0,111,CMAD,4,180.0,S Whitney,650,Westgate,POINT (-89.47375026310081 43.05178225739665)
565,13357,2325,2325,Mineral Point & Westmorland (EB),This stop (#2325) is eastbound on the 4101 block of Mineral Point Rd nearside Westmorland Blvd,43.060633,-89.443889,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,3,90.0,Mineral Point,4101,Westmorland,POINT (-89.4438882357083 43.060635290032)
566,13358,2336,2336,Tokay & Chatham (WB),This stop (#2336) is westbound on the 4298 block of Tokay Blvd nearside Chatham Ter,43.053667,-89.447626,MMT,0,,0,6,,0,0,0,0,0,111,CMAD,3,270.0,Tokay,4298,Chatham,POINT (-89.44762525643146 43.0536692848483)
567,13359,2337,2337,N Midvale & Regent (NB),This stop (#2337) is northbound on the 201 block of Midvale Blvd (N) farside Regent St,43.068501,-89.45089,MMT,0,,0,11,,0,0,0,0,0,100,CMAD,1,0.0,N Midvale,201,Regent,POINT (-89.45088921229573 43.06850328453753)
568,13360,2338,2338,S Segoe & Regent (SB),This stop (#2338) is southbound on the 2 block of Segoe Rd (S) farside Regent St,43.068733,-89.454754,MMT,0,,1,11,,0,0,0,0,0,100,CMAD,1,180.0,S Segoe,2,Regent,POINT (-89.45475321029411 43.06873528019921)
569,13361,2344,2344,Science & U W Health (WB),This stop (#2344) is westbound on the 600 block of Science Dr opposite U W Health Clinic,43.05504,-89.469594,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,4,270.0,Science,600,U W Health,POINT (-89.46959325175085 43.05504226182007)
570,13362,2345,2345,Old Middleton & N Highlands (NB),This stop (#2345) is northbound on the 5798 block of Old Middleton Rd nearside Highlands Ave (N),43.079468,-89.480117,MMT,0,,0,8,,0,0,0,0,0,111,CMAD,3,0.0,Old Middleton,5798,N Highlands,POINT (-89.48011617468832 43.0794702522735)
571,13363,2346,2346,S Midvale & Midvale School (SB),This stop (#2346) is southbound on the 498 block of Midvale Blvd (S) opposite Midvale School,43.057265,-89.451354,MMT,0,,0,11,,0,0,0,0,0,100,CMAD,4,180.0,S Midvale,498,Midvale School,POINT (-89.45135324659653 43.05726728175598)
572,13364,2349,2349,Highland & Marsh (EB),This stop (#2349) is eastbound on the 999 block of Highland Ave farside Marsh Dr,43.078388,-89.430227,MMT,0,,1,"2, 10, 80, 84",,1,0,1,0,0,111,UWIS,1,90.0,Highland,999,Marsh,POINT (-89.43022618466404 43.0783903098803)
573,13365,2351,2351,N Rosa & Regent (NB),This stop (#2351) is northbound on the 1 block of Rosa Rd (N) farside Regent St,43.06817,-89.478244,MMT,0,,1,68,,0,0,0,0,0,001,CMAD,1,0.0,N Rosa,1,Regent,POINT (-89.47824321020906 43.0681722538066)
574,13366,2355,2355,Capital & Old Middleton (EB),This stop (#2355) is eastbound on the 1601 block of Capital Ave farside Old Middleton Rd,43.082583,-89.481885,MMT,0,,1,8,,0,0,0,0,0,111,CMAD,1,90.0,Capital,1601,Old Middleton,POINT (-89.48188416430652 43.08258524967946)
575,13367,2357,2357,Odana & Anthony (EB),This stop (#2357) is eastbound on the 4219 block of Odana Rd nearside Anthony Ln,43.05057,-89.447069,MMT,0,,1,7,,0,0,0,0,0,111,CMAD,3,90.0,Odana,4219,Anthony,POINT (-89.44706826671074 43.05057228440815)
576,13368,2359,2359,University & N Whitney (EB),This stop (#2359) is eastbound on the 5099 block of University Ave farside Whitney Way (N),43.07591,-89.467053,MMT,0,,1,"70, 72",,0,0,1,0,0,110,CMAD,1,90.0,University,5099,N Whitney,POINT (-89.46705218745254 43.07591226655998)
577,13369,2362,2362,N Midvale & Hilldale Row (SB),This stop (#2362) is southbound on the 598 block of Midvale Blvd (N) adjacent Hilldale Row,43.072422,-89.45141,MMT,0,,1,"2, 11",,0,0,0,0,0,111,CMAD,2,180.0,N Midvale,598,Hilldale Row,POINT (-89.45140920055154 43.07242428400055)
578,13370,2366,2366,Regent & N Whitney (WB),This stop (#2366) is westbound on the 5200 block of Regent St farside Whitney Way (N),43.068219,-89.468887,MMT,0,,1,68,,0,0,0,0,0,001,CMAD,1,270.0,Regent,5200,N Whitney,POINT (-89.46888621161484 43.06822126414417)
579,13371,2370,2370,University & N Segoe (WB),This stop (#2370) is westbound on the 4698 block of University Ave nearside Segoe Rd (N),43.075492,-89.456621,MMT,0,,1,"12, 15, 70, 72",,0,0,1,0,0,110,CMAD,3,270.0,University,4698,N Segoe,POINT (-89.45662018986604 43.07549427920905)
580,13372,2374,2374,Speedway & S Franklin (WB),This stop (#2374) is westbound on the 3698 block of Speedway Rd nearside Franklin Ave (S),43.062845,-89.436064,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,3,270.0,Speedway,3698,S Franklin,POINT (-89.43606323016553 43.06284729916901)
581,13373,2376,2376,Sheboygan & Eau Claire (WB),This stop (#2376) is westbound on the 4998 block of Sheboygan Ave nearside Eau Claire Ave (N),43.073082,-89.46373,MMT,0,,1,"2, 8, 10",,0,0,1,0,0,111,CMAD,3,270.0,Sheboygan,4998,Eau Claire,POINT (-89.46372919727486 43.07308427060864)
582,13374,2377,2377,Regent & Highland (EB),This stop (#2377) is eastbound on the 2399 block of Regent St farside Highland Ave,43.067841,-89.42777,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,1,90.0,Regent,2399,Highland,POINT (-89.42776921551238 43.06784330930155)
583,13375,2379,2379,Odana & S Whitney (EB),This stop (#2379) is eastbound on the 5555 block of Odana Rd nearside Whitney Way (S),43.04989,-89.475588,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,90.0,Odana,5555,S Whitney,POINT (-89.47558726925143 43.049892255091)
584,13376,2383,2383,S Whitney & Medical (NB),This stop (#2383) is northbound on the 751 block of Whitney Way (S) nearside Medical Cir,43.048772,-89.473243,MMT,0,,1,"18, 50, 51",,0,0,0,0,0,111,CMAD,3,0.0,S Whitney,751,Medical,POINT (-89.47324227259227 43.04877425744138)
585,13377,2385,2385,N Rosa & Marconi (NB),This stop (#2385) is northbound on the 301 block of Rosa Rd (N) farside Marconi St,43.071169,-89.477962,MMT,0,,1,68,,0,0,0,0,0,001,CMAD,1,0.0,N Rosa,301,Marconi,POINT (-89.47796120100163 43.07117125411416)
586,13378,2387,2387,Toepfer & Saint Clair (NB),This stop (#2387) is northbound on the 547 block of Toepfer Ave farside Saint Clair St,43.056076,-89.44174,MMT,0,,1,6,,0,1,0,0,0,111,CMAD,1,0.0,Toepfer,547,Saint Clair,POINT (-89.44173925039422 43.05607829186032)
587,13379,2388,2388,Monroe & Knickerbocker (WB),This stop (#2388) is westbound on the 2700 block of Monroe St farside Knickerbocker St,43.057036,-89.429336,MMT,0,,1,7,,0,1,0,0,0,111,CMAD,1,270.0,Monroe,2700,Knickerbocker,POINT (-89.42933524646904 43.05703830530847)
588,13380,2389,2389,Monroe & Leonard (EB),This stop (#2389) is eastbound on the 2251 block of Monroe St farside Leonard St,43.060885,-89.423091,MMT,0,,1,7,,1,0,1,0,0,111,CMAD,1,90.0,Monroe,2251,Leonard,POINT (-89.42309023666672 43.06088731314949)
589,13381,2390,2390,Tokay & Frederick (WB),This stop (#2390) is westbound on the 4098 block of Tokay Blvd nearside Frederick Ln,43.053632,-89.444109,MMT,0,,0,6,,0,0,0,0,0,111,CMAD,3,270.0,Tokay,4098,Frederick,POINT (-89.44410825708358 43.05363428820765)
590,13382,2391,2391,Old Middleton & Norman (NB),This stop (#2391) is northbound on the 5900 block of Old Middleton Rd farside Norman Way,43.081294,-89.481254,MMT,0,,0,8,,0,0,0,0,0,111,CMAD,1,0.0,Old Middleton,5900,Norman,POINT (-89.48125316840405 43.08129625071726)
591,13383,2392,2392,University & Capital (SB),This stop (#2392) is southbound on the 5601 block of University Ave nearside Capital Ave,43.08442,-89.477948,MMT,0,,1,"70, 72, 78",,1,0,1,0,0,111,CMAD,3,180.0,University,5601,Capital,POINT (-89.47794715887478 43.08442225496974)
592,13384,2393,2393,Highland & V A Hospital (NB),This stop (#2393) is northbound on the 701 block of Highland Ave opposite Veterans Hospital,43.073822,-89.42861,MMT,0,,1,"2, 10, 11, 44",,0,0,1,0,0,111,UWIS,4,0.0,Highland,701,V A Hospital,POINT (-89.42860919852689 43.07382431100705)
593,13385,2395,2395,Sheboygan & N Segoe (EB),This stop (#2395) is eastbound on the 4701 block of Sheboygan Ave nearside Segoe Rd (N),43.072904,-89.456953,MMT,0,,1,"2, 8, 10",,1,0,1,0,0,111,CMAD,3,90.0,Sheboygan,4701,N Segoe,POINT (-89.45695219745912 43.07290627792655)
594,13386,2397,2397,Sheboygan & N Whitney (EB),This stop (#2397) is eastbound on the 5099 block of Sheboygan Ave farside Whitney Way (N),43.072937,-89.467125,MMT,0,,1,"8, 10",,0,0,1,0,0,111,CMAD,1,90.0,Sheboygan,5099,N Whitney,POINT (-89.4671241961595 43.07293926596835)
595,13387,2398,2398,N Whitney & University (SB),This stop (#2398) is southbound on the 700 block of Whitney Way (N) farside University Ave,43.075999,-89.467966,MMT,0,,1,"8, 10, 78",,0,0,1,0,0,111,CMAD,1,180.0,N Whitney,700,University,POINT (-89.46796518689868 43.0760012657855)
596,13388,2400,2400,S Rosa & Driftwood (SB),This stop (#2400) is southbound on the 300 block of Rosa Rd (S) farside Driftwood Ave,43.063031,-89.478585,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,S Rosa,300,Driftwood,POINT (-89.47858422621439 43.06303325264735)
597,13389,2401,2401,S Whitney & Mineral Point (NB),This stop (#2401) is northbound on the 399 block of Whitney Way (S) farside Mineral Point Rd,43.061234,-89.471956,MMT,0,,1,"2, 12, 68",,0,0,1,0,0,111,CMAD,1,0.0,S Whitney,399,Mineral Point,POINT (-89.47195523304013 43.06123625974681)
598,13390,2404,2404,University & Spring Harbor (SB),This stop (#2404) is southbound on the 5301 block of University Ave farside Spring Harbor Dr,43.079569,-89.472339,MMT,0,,1,"8, 70, 72, 78",,1,0,1,0,0,111,CMAD,1,180.0,University,5301,Spring Harbor,POINT (-89.47233817480077 43.07957126105303)
599,13391,2417,2417,Tokay & Wedgewood (EB),This stop (#2417) is eastbound on the 5001 block of Tokay Blvd nearside Wedgewood Way,43.053484,-89.463731,MMT,0,,1,"6, 11, 18",,0,0,0,0,0,111,CMAD,3,90.0,Tokay,5001,Wedgewood,POINT (-89.46373025746864 43.05348626811321)
600,13392,2431,2431,Tokay & Frederick (EB),This stop (#2431) is eastbound on the 4101 block of Tokay Blvd nearside Frederick Ln,43.053301,-89.444491,MMT,0,,1,6,,0,1,0,0,0,111,CMAD,3,90.0,Tokay,4101,Frederick,POINT (-89.44449025831405 43.05330328775853)
601,13393,2433,2433,Odana & S Midvale (EB),This stop (#2433) is eastbound on the 4399 block of Odana Rd farside Midvale Blvd (S),43.050077,-89.450611,MMT,0,,1,7,,0,0,1,0,0,111,CMAD,1,90.0,Odana,4399,S Midvale,POINT (-89.45061026834796 43.0500792804177)
602,13394,2437,2437,Toepfer & Birch (NB),This stop (#2437) is northbound on the 441 block of Toepfer Ave farside Birch Ave,43.058547,-89.44174,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,1,0.0,Toepfer,441,Birch,POINT (-89.441739242477 43.05854929218091)
603,13395,2442,2442,Observatory & Easterday (WB),This stop (#2442) is westbound on the 2000 block of Observatory Dr nearside Easterday Ln,43.076588,-89.419301,MMT,0,,1,"11, 44, 80, 82, 84",,1,0,1,0,0,111,UWIS,3,270.0,Observatory,2000,Easterday,POINT (-89.41930019052725 43.07659032217783)
604,13396,2443,2443,University & Grand (EB),This stop (#2443) is eastbound on the 2599 block of University Ave farside Grand Ave,43.072497,-89.430856,MMT,0,,1,11,,0,0,1,0,0,100,CMAD,1,90.0,University,2599,Grand,POINT (-89.4308552010487 43.07249930793544)
605,13397,2449,2449,S Rosa & Stadium (NB),This stop (#2449) is northbound on the 101 block of Rosa Rd (S) nearside Stadium Dr,43.065869,-89.478279,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,0.0,S Rosa,101,Stadium,POINT (-89.47827821815744 43.06587125332934)
606,13398,2465,2465,University & University Bay (EB),This stop (#2465) is eastbound on the 2701 block of University Ave nearside University Bay Dr,43.073365,-89.433955,MMT,0,,1,"8, 10, 11, 12, 15, 70, 72",,1,0,1,0,0,111,CMAD,3,90.0,University,2701,University Bay,POINT (-89.433954199071 43.07336730440043)
607,13399,2470,2470,Speedway & Glenway (WB),This stop (#2470) is westbound on the 3798 block of Speedway Rd nearside Glenway St,43.061037,-89.438532,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,3,270.0,Speedway,3798,Glenway,POINT (-89.43853123577033 43.06103929598629)
608,13400,2472,2472,Mineral Point & Robin (WB),This stop (#2472) is westbound on the 4600 block of Mineral Point Rd farside Robin Pkwy,43.060962,-89.454466,MMT,0,,1,"6, 11",,0,0,0,0,0,111,CMAD,1,270.0,Mineral Point,4600,Robin,POINT (-89.45446523394619 43.06096427896459)
609,13401,2473,2473,Highland & Waisman (NB),This stop (#2473) is northbound on the 1501 block of Highland Ave opposite Waisman Center,43.07811,-89.433141,MMT,0,,1,"2, 10",,1,0,1,0,0,111,PRIV,4,0.0,Highland,1501,Waisman,POINT (-89.43314018531898 43.07811230653621)
610,13402,2476,2476,S Midvale & Tokay (SB),This stop (#2476) is southbound on the 600 block of Midvale Blvd (S) farside Tokay Blvd,43.053237,-89.451365,MMT,0,,1,18,,0,0,0,0,0,111,CMAD,1,180.0,S Midvale,600,Tokay,POINT (-89.45136425755322 43.05323928075711)
611,13403,2477,2477,Regent & Eau Claire (EB),This stop (#2477) is eastbound on the 4999 block of Regent St farside Eau Claire Ave (S),43.068964,-89.462851,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,Regent,4999,Eau Claire,POINT (-89.46285020958418 43.06896627062633)
612,13404,2487,2487,Regent & Meadow (EB),This stop (#2487) is eastbound on the 4333 block of Regent St nearside Meadow Ln (S),43.067982,-89.450063,MMT,0,,1,8,,0,0,1,0,0,111,CMAD,3,90.0,Regent,4333,Meadow,POINT (-89.45006221320973 43.06798428457324)
613,13405,2488,2488,Science & 505 (SB),This stop (#2488) is southbound on the 500 block of Science Dr opposite 505 Science Driveway,43.056795,-89.468164,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,4,180.0,Science,500,505,POINT (-89.46816324685813 43.05679726330204)
614,13406,2491,2491,S Segoe & Richland (EB),This stop (#2491) is eastbound on the 233 block of Segoe Rd (S) nearside Richland Ln,43.063674,-89.456393,MMT,0,,1,11,,0,0,0,0,0,100,CMAD,3,90.0,S Segoe,233,Richland,POINT (-89.45639222641827 43.06367627711262)
615,13407,2494,2494,N Franklin & University (SB),This stop (#2494) is southbound on the 698 block of Franklin Ave (N) farside University Ave,43.073902,-89.436387,MMT,0,,1,8,,0,0,1,0,0,111,CMAD,1,180.0,N Franklin,698,University,POINT (-89.43638619676948 43.07390430135299)
616,13408,2496,2496,Speedway & Hillcrest (WB),This stop (#2496) is westbound on the 3598 block of Speedway Rd nearside Hillcrest Dr,43.064502,-89.433867,MMT,0,,0,6,,0,0,0,0,0,111,CMAD,3,270.0,Speedway,3598,Hillcrest,POINT (-89.43386622482689 43.0645043018193)
617,13409,2497,2497,Monroe & Commonwealth (EB),This stop (#2497) is eastbound on the 2499 block of Monroe St farside Commonwealth Ave,43.058405,-89.426868,MMT,0,,1,7,,1,0,1,0,0,111,CMAD,1,90.0,Monroe,2499,Commonwealth,POINT (-89.42686724299018 43.05840730815493)
618,13410,2500,2500,Heather & Hilldale Mall (WB),This stop (#2500) is westbound on the 4500 block of Heather Cr adjacent Hilldale Mall,43.071428,-89.453113,MMT,0,,1,2,,0,1,0,0,0,111,PRIV,2,270.0,Heather,4500,Hilldale Mall,POINT (-89.4531122022116 43.07143028181875)
619,13411,2501,2501,Heather & Hilldale Mall (EB),This stop (#2501) is eastbound on the 4501 block of Heather Cr opposite Hilldale Mall,43.071195,-89.452743,MMT,0,,1,2,,1,0,1,0,0,111,PRIV,4,90.0,Heather,4501,Hilldale Mall,POINT (-89.45274220381052 43.07119728241079)
620,13412,2502,2502,Walnut & G Pinchot (SB),This stop (#2502) is southbound on the 500 block of Walnut St farside Gifford Pinchot Dr,43.074314,-89.425252,MMT,0,,1,82,,0,0,0,0,0,001,UWIS,1,180.0,Walnut,500,G Pinchot,POINT (-89.4252511965357 43.07431631459377)
621,13413,2503,2503,Commonwealth & Leonard (NB),This stop (#2503) is northbound on the 2401 block of Commonwealth Ave nearside Leonard St,43.062004,-89.426115,MMT,0,,1,None,,0,1,0,0,0,000,CMAD,3,0.0,Commonwealth,2401,Leonard,POINT (-89.42611423316272 43.06200630970771)
622,13414,2505,2505,Monroe & Glenway (EB),This stop (#2505) is eastbound on the 3499 block of Monroe St farside Glenway St,43.053042,-89.434877,MMT,0,,1,7,,1,0,1,0,0,111,CMAD,1,90.0,Monroe,3499,Glenway,POINT (-89.43487625812746 43.05304429785506)
623,13415,2509,2509,N Whitney & Regent (NB),This stop (#2509) is northbound on the 1 block of Whitney Way (N) farside Regent St,43.06838,-89.468171,MMT,0,,1,"12, 78",,0,0,1,0,0,101,CMAD,1,0.0,N Whitney,1,Regent,POINT (-89.46817021078425 43.06838226487829)
624,13416,2513,2513,Old Middleton & Eau Claire (EB),This stop (#2513) is eastbound on the 4999 block of Old Middleton Rd farside Eau Claire Ave (N),43.074648,-89.46441,MMT,0,,1,"12, 15",,0,0,1,0,0,110,CMAD,1,90.0,Old Middleton,4999,Eau Claire,POINT (-89.46440919160212 43.07465026990253)
625,13417,2515,2515,Regent & Rennebohm (EB),This stop (#2515) is eastbound on the 4801 block of Regent St opposite Rennebohm Path,43.070003,-89.458791,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,4,90.0,Regent,4801,Rennebohm,POINT (-89.45879020591636 43.07000527542881)
626,13418,2517,2517,S Allen & Rowley (NB),This stop (#2517) is northbound on the 101 block of Allen St (S) nearside Rowley Ave,43.066937,-89.423647,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,0.0,S Allen,101,Rowley,POINT (-89.42364621893547 43.06693931431938)
627,13419,2519,2519,Mineral Point & Berwyn (EB),This stop (#2519) is eastbound on the 4901 block of Mineral Point Rd nearside Berwyn Dr,43.060799,-89.461292,MMT,0,,1,6,,0,0,0,0,0,111,CMAD,3,90.0,Mineral Point,4901,Berwyn,POINT (-89.46129123516398 43.06080127161983)
628,13420,2522,2522,S Whitney & Odana (SB),This stop (#2522) is southbound on the 700 block of Whitney Way (S) farside Odana Rd,43.049676,-89.473749,MMT,0,,1,"18, 50, 51, 52, 55, 59",,0,0,1,0,0,111,CMAD,1,180.0,S Whitney,700,Odana,POINT (-89.47374826927799 43.04967825709795)
629,13421,2524,2524,Monroe & Leonard (WB),This stop (#2524) is westbound on the 2300 block of Monroe St farside Leonard St,43.060679,-89.423844,MMT,0,,1,7,,0,1,1,0,0,111,CMAD,1,270.0,Monroe,2300,Leonard,POINT (-89.42384323672307 43.06068131223356)
630,13422,2532,2532,Regent & Meadow (WB),This stop (#2532) is westbound on the 4332 block of Regent St farside Meadow Ln (N),43.068215,-89.450334,MMT,0,,1,8,,0,0,0,0,0,111,CMAD,1,270.0,Regent,4332,Meadow,POINT (-89.45033321312663 43.0682172848944)
631,13423,2535,2535,S Rosa & Mineral Point (NB),This stop (#2535) is northbound on the 399 block of Rosa Rd (S) farside Mineral Point Rd,43.061241,-89.478288,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,S Rosa,399,Mineral Point,POINT (-89.47828723295217 43.06124325337436)
632,13424,2559,2559,N Allen & Chamberlain (NB),This stop (#2559) is northbound on the 199 block of Allen St (N) nearside Chamberlain Ave,43.07068,-89.42361,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,0.0,N Allen,199,Chamberlain,POINT (-89.42360920820649 43.07068231527484)
633,13425,2561,2561,University & Highland (EB),This stop (#2561) is eastbound on the 2499 block of University Ave farside Highland Ave,43.071996,-89.428227,MMT,0,,1,"2, 10, 44, 48",,0,0,1,0,0,111,CMAD,1,90.0,University,2499,Highland,POINT (-89.42822620314156 43.07199831025492)
634,13426,2562,2562,Regent & Price (WB),This stop (#2562) is westbound on the 4498 block of Regent St nearside Price Pl,43.06859,-89.452704,MMT,0,,0,"8, 11",,0,1,0,0,0,111,CMAD,3,270.0,Regent,4498,Price,POINT (-89.45270321136367 43.06859228230991)
635,13427,2566,2566,Monroe & S Prospect (WB),This stop (#2566) is westbound on the 2000 block of Monroe St farside Prospect Ave (S),43.063625,-89.419302,MMT,0,,1,7,,0,1,0,0,0,111,CMAD,1,270.0,Monroe,2000,S Prospect,POINT (-89.41930122858905 43.06362731752532)
636,13428,2567,2567,N Rosa & Old Middleton (NB),This stop (#2567) is northbound on the 699 block of Rosa Rd (N) nearside Old Middleton Rd,43.07476,-89.477842,MMT,0,,1,68,,0,0,0,0,0,001,CMAD,3,0.0,N Rosa,699,Old Middleton,POINT (-89.47784118930841 43.07476225428525)
637,13429,2576,2576,University Bay & Marshall (SB),This stop (#2576) is southbound on the 800 block of University Bay Dr nearside Marshall Ct,43.0746,-89.433906,MMT,0,,1,"2, 10",,0,0,0,0,0,111,VSHO,3,180.0,University Bay,800,Marshall,POINT (-89.4339051955028 43.07460230509929)
638,13430,2590,2590,S Midvale & Mineral Point (SB),This stop (#2590) is southbound on the 400 block of Midvale Blvd (S) farside Mineral Point Rd,43.06056,-89.451356,MMT,0,,1,11,,0,0,0,0,0,100,CMAD,1,180.0,S Midvale,400,Mineral Point,POINT (-89.45135523612844 43.06056228202552)
